id	variable	value	cluster	label
3477	270	16	0.87	2	W 26 St & 8 Ave
3478	270	8	0	2	W 26 St & 8 Ave
3479	270	9	0.22	2	W 26 St & 8 Ave
3480	270	13	0.11	2	W 26 St & 8 Ave
3481	272	10	22.11	2	E 16 St & 5 Ave
3482	272	15	6.76	2	E 16 St & 5 Ave
3483	272	23	0.11	2	E 16 St & 5 Ave
3484	272	22	0.11	2	E 16 St & 5 Ave
3485	272	11	20.48	2	E 16 St & 5 Ave
3486	272	14	10.47	2	E 16 St & 5 Ave
3487	272	18	0	2	E 16 St & 5 Ave
3488	272	7	0.44	2	E 16 St & 5 Ave
3489	272	6	0.33	2	E 16 St & 5 Ave
3490	272	19	0.11	2	E 16 St & 5 Ave
3491	272	2	0.66	2	E 16 St & 5 Ave
3492	272	3	0.65	2	E 16 St & 5 Ave
3493	272	16	4.68	2	E 16 St & 5 Ave
3494	272	0	0.44	2	E 16 St & 5 Ave
3495	272	1	0.11	2	E 16 St & 5 Ave
3496	272	12	13.3	2	E 16 St & 5 Ave
3497	272	17	0.99	2	E 16 St & 5 Ave
3498	272	9	9.26	2	E 16 St & 5 Ave
3499	272	5	0.22	2	E 16 St & 5 Ave
3500	272	13	9.8	2	E 16 St & 5 Ave
3501	272	4	0.65	2	E 16 St & 5 Ave
3502	272	20	0.22	2	E 16 St & 5 Ave
3503	272	21	0	2	E 16 St & 5 Ave
3504	272	8	0.66	2	E 16 St & 5 Ave
3505	273	11	10.68	2	E 17 St & Broadway
3506	273	23	0	2	E 17 St & Broadway
3507	273	14	9.27	2	E 17 St & Broadway
3508	273	10	17.54	2	E 17 St & Broadway
3509	273	19	0	2	E 17 St & Broadway
3510	273	2	0	2	E 17 St & Broadway
3511	273	7	0	2	E 17 St & Broadway
3512	273	15	8.18	2	E 17 St & Broadway
3513	273	6	0	2	E 17 St & Broadway
3514	273	3	0	2	E 17 St & Broadway
3515	273	18	0.11	2	E 17 St & Broadway
3516	273	4	0	2	E 17 St & Broadway
3517	273	17	1.53	2	E 17 St & Broadway
3518	273	5	0	2	E 17 St & Broadway
3519	273	12	12.98	2	E 17 St & Broadway
3520	273	22	0	2	E 17 St & Broadway
3521	273	16	4.58	2	E 17 St & Broadway
3522	273	21	0	2	E 17 St & Broadway
3523	273	8	1.31	2	E 17 St & Broadway
3524	273	0	0	2	E 17 St & Broadway
3525	273	9	18.3	2	E 17 St & Broadway
3526	273	13	12.64	2	E 17 St & Broadway
3527	273	20	0	2	E 17 St & Broadway
3528	273	1	0	2	E 17 St & Broadway
3529	274	15	0	2	Broadway & W 32 St
3530	274	11	0	2	Broadway & W 32 St
3531	274	4	0	2	Broadway & W 32 St
3532	274	12	0	2	Broadway & W 32 St
3533	274	23	0.11	2	Broadway & W 32 St
3534	274	18	1.76	2	Broadway & W 32 St
3535	274	22	0.11	2	Broadway & W 32 St
3536	274	19	0	2	Broadway & W 32 St
3537	274	14	0.11	2	Broadway & W 32 St
3538	274	16	0.22	2	Broadway & W 32 St
3539	274	8	0.44	2	Broadway & W 32 St
3540	274	17	3.5	2	Broadway & W 32 St
3541	274	7	0	2	Broadway & W 32 St
3542	274	3	0	2	Broadway & W 32 St
3543	274	6	0.11	2	Broadway & W 32 St
3544	274	1	0	2	Broadway & W 32 St
3545	274	0	0	2	Broadway & W 32 St
3546	274	20	0	2	Broadway & W 32 St
3547	274	5	0.11	2	Broadway & W 32 St
3548	274	21	0	2	Broadway & W 32 St
3549	274	13	0	2	Broadway & W 32 St
3550	274	10	0	2	Broadway & W 32 St
3551	274	2	0	2	Broadway & W 32 St
3552	274	9	0.22	2	Broadway & W 32 St
3553	275	18	0	2	Broadway & W 60 St
3554	275	19	0	2	Broadway & W 60 St
3555	275	0	0	2	Broadway & W 60 St
3556	275	23	0	2	Broadway & W 60 St
3557	275	15	0	2	Broadway & W 60 St
3558	275	22	0	2	Broadway & W 60 St
3559	275	17	0	2	Broadway & W 60 St
3560	275	20	0.11	2	Broadway & W 60 St
3561	275	3	0	2	Broadway & W 60 St
3562	275	1	0	2	Broadway & W 60 St
3563	275	9	0.11	2	Broadway & W 60 St
3564	275	7	0.22	2	Broadway & W 60 St
3565	275	8	0.22	2	Broadway & W 60 St
3566	275	4	0	2	Broadway & W 60 St
3567	275	21	0	2	Broadway & W 60 St
3568	275	10	0.11	2	Broadway & W 60 St
3569	275	11	0.22	2	Broadway & W 60 St
3570	275	6	0.11	2	Broadway & W 60 St
3571	275	5	0	2	Broadway & W 60 St
3572	275	13	0	2	Broadway & W 60 St
3573	275	14	0	2	Broadway & W 60 St
3574	275	16	0	2	Broadway & W 60 St
3575	275	12	0	2	Broadway & W 60 St
3576	275	2	0	2	Broadway & W 60 St
3577	276	19	0	2	Broadway & W 51 St
3578	276	20	0	2	Broadway & W 51 St
3579	276	4	0	2	Broadway & W 51 St
3580	276	1	0	2	Broadway & W 51 St
3581	276	9	17.76	2	Broadway & W 51 St
3582	276	7	0.54	2	Broadway & W 51 St
3583	276	23	0	2	Broadway & W 51 St
3584	276	8	6.33	2	Broadway & W 51 St
3585	276	12	4.47	2	Broadway & W 51 St
3586	276	10	12.31	2	Broadway & W 51 St
3587	276	14	1.53	2	Broadway & W 51 St
3588	276	3	0	2	Broadway & W 51 St
3589	276	5	0	2	Broadway & W 51 St
3590	276	0	0	2	Broadway & W 51 St
3591	276	17	0.22	2	Broadway & W 51 St
3592	276	21	0	2	Broadway & W 51 St
3593	276	16	0.33	2	Broadway & W 51 St
3594	276	22	0	2	Broadway & W 51 St
3595	276	6	0	2	Broadway & W 51 St
3596	276	11	4.9	2	Broadway & W 51 St
3597	276	18	0	2	Broadway & W 51 St
3598	276	13	2.61	2	Broadway & W 51 St
3599	276	2	0	2	Broadway & W 51 St
3600	276	15	0.44	2	Broadway & W 51 St
3601	277	12	0.11	2	FDR Drive & E 35 St
3602	277	1	0	2	FDR Drive & E 35 St
3603	277	5	0	2	FDR Drive & E 35 St
3604	277	9	0	2	FDR Drive & E 35 St
3605	277	23	0.79	2	FDR Drive & E 35 St
3606	277	11	0	2	FDR Drive & E 35 St
3607	277	4	0	2	FDR Drive & E 35 St
3608	277	8	0	2	FDR Drive & E 35 St
3609	277	17	1.1	2	FDR Drive & E 35 St
3610	277	7	0	2	FDR Drive & E 35 St
3611	277	19	2.08	2	FDR Drive & E 35 St
3612	277	3	0	2	FDR Drive & E 35 St
3613	277	10	0	2	FDR Drive & E 35 St
3614	277	14	0.55	2	FDR Drive & E 35 St
3615	277	18	1.1	2	FDR Drive & E 35 St
3616	277	22	0.66	2	FDR Drive & E 35 St
3617	277	6	0.22	2	FDR Drive & E 35 St
3618	277	0	0.67	2	FDR Drive & E 35 St
3619	277	21	0.33	2	FDR Drive & E 35 St
3620	277	13	0	2	FDR Drive & E 35 St
3621	277	15	1.09	2	FDR Drive & E 35 St
3622	277	20	0.66	2	FDR Drive & E 35 St
3623	277	16	2.18	2	FDR Drive & E 35 St
3624	277	2	0	2	FDR Drive & E 35 St
3625	278	1	0	2	E 20 St & Park Ave
3626	278	4	0	2	E 20 St & Park Ave
3627	278	9	7.84	2	E 20 St & Park Ave
3628	278	14	2.4	2	E 20 St & Park Ave
3629	278	11	5.66	2	E 20 St & Park Ave
3630	278	5	0	2	E 20 St & Park Ave
3631	278	12	4.58	2	E 20 St & Park Ave
3632	278	17	0.11	2	E 20 St & Park Ave
3633	278	21	0	2	E 20 St & Park Ave
3634	278	13	2.18	2	E 20 St & Park Ave
3635	278	3	0	2	E 20 St & Park Ave
3636	278	0	0	2	E 20 St & Park Ave
3637	278	23	0	2	E 20 St & Park Ave
3638	278	16	0.87	2	E 20 St & Park Ave
3639	278	22	0	2	E 20 St & Park Ave
3640	278	10	7.3	2	E 20 St & Park Ave
3641	278	2	0	2	E 20 St & Park Ave
3642	278	18	0	2	E 20 St & Park Ave
3643	278	20	0.22	2	E 20 St & Park Ave
3644	278	8	1.2	2	E 20 St & Park Ave
3645	278	15	1.53	2	E 20 St & Park Ave
3646	278	7	0.98	2	E 20 St & Park Ave
3647	278	6	0.11	2	E 20 St & Park Ave
3648	278	19	0	2	E 20 St & Park Ave
3649	280	9	0	2	6 Ave & W 33 St
3650	280	1	0	2	6 Ave & W 33 St
3651	280	5	1.31	2	6 Ave & W 33 St
3652	280	17	10.51	2	6 Ave & W 33 St
3653	280	10	0.11	2	6 Ave & W 33 St
3654	280	23	0.34	2	6 Ave & W 33 St
3655	280	4	0.98	2	6 Ave & W 33 St
3656	280	22	0.11	2	6 Ave & W 33 St
3657	280	12	0	2	6 Ave & W 33 St
3658	280	14	0.33	2	6 Ave & W 33 St
3659	280	18	4.41	2	6 Ave & W 33 St
3660	280	13	0	2	6 Ave & W 33 St
3661	280	3	0.65	2	6 Ave & W 33 St
3662	280	0	0.33	2	6 Ave & W 33 St
3663	280	21	0.11	2	6 Ave & W 33 St
3664	280	11	0	2	6 Ave & W 33 St
3665	280	6	0.33	2	6 Ave & W 33 St
3666	280	15	0.33	2	6 Ave & W 33 St
3667	280	7	0.33	2	6 Ave & W 33 St
3668	280	20	0.22	2	6 Ave & W 33 St
3669	280	16	2.83	2	6 Ave & W 33 St
3670	280	8	0.22	2	6 Ave & W 33 St
3671	280	2	0.44	2	6 Ave & W 33 St
3672	280	19	0.44	2	6 Ave & W 33 St
3673	281	1	3.98	2	E 25 St & 2 Ave
3674	281	9	0.22	2	E 25 St & 2 Ave
3675	281	22	2.52	2	E 25 St & 2 Ave
3676	281	14	0	2	E 25 St & 2 Ave
3677	281	5	2.29	2	E 25 St & 2 Ave
3678	281	11	0.65	2	E 25 St & 2 Ave
3679	281	12	0.22	2	E 25 St & 2 Ave
3680	281	17	0	2	E 25 St & 2 Ave
3681	281	21	0.55	2	E 25 St & 2 Ave
3682	281	18	0	2	E 25 St & 2 Ave
3683	281	6	0.11	2	E 25 St & 2 Ave
3684	281	10	0.33	2	E 25 St & 2 Ave
3685	281	2	3.83	2	E 25 St & 2 Ave
3686	281	23	4.28	2	E 25 St & 2 Ave
3687	281	4	4.03	2	E 25 St & 2 Ave
3688	281	8	0.22	2	E 25 St & 2 Ave
3689	281	0	3.56	2	E 25 St & 2 Ave
3690	281	19	0.66	2	E 25 St & 2 Ave
3691	281	16	0	2	E 25 St & 2 Ave
3692	281	3	5.01	2	E 25 St & 2 Ave
3693	281	15	0	2	E 25 St & 2 Ave
3694	281	7	0	2	E 25 St & 2 Ave
3695	281	13	0.54	2	E 25 St & 2 Ave
3696	281	20	0.77	2	E 25 St & 2 Ave
3697	282	1	15.91	2	W 46 St & 11 Ave
3698	282	9	1.96	2	W 46 St & 11 Ave
3699	282	17	0	2	W 46 St & 11 Ave
3700	282	5	15.58	2	W 46 St & 11 Ave
3701	282	6	18.21	2	W 46 St & 11 Ave
3702	282	10	3.27	2	W 46 St & 11 Ave
3703	282	14	0.55	2	W 46 St & 11 Ave
3704	282	22	9.43	2	W 46 St & 11 Ave
3705	282	4	19.61	2	W 46 St & 11 Ave
3706	282	12	0.44	2	W 46 St & 11 Ave
3707	282	15	0.44	2	W 46 St & 11 Ave
3708	282	18	0.88	2	W 46 St & 11 Ave
3709	282	11	2.29	2	W 46 St & 11 Ave
3710	282	13	0.22	2	W 46 St & 11 Ave
3711	282	8	1.75	2	W 46 St & 11 Ave
3712	282	23	14.3	2	W 46 St & 11 Ave
3713	282	21	4.06	2	W 46 St & 11 Ave
3714	282	16	0.44	2	W 46 St & 11 Ave
3715	282	3	19.5	2	W 46 St & 11 Ave
3716	282	2	17.49	2	W 46 St & 11 Ave
3717	282	7	9.8	2	W 46 St & 11 Ave
3718	282	20	1.42	2	W 46 St & 11 Ave
3719	282	19	1.54	2	W 46 St & 11 Ave
3720	282	0	15	2	W 46 St & 11 Ave
3721	287	7	0.33	2	W 56 St & 10 Ave
3722	287	17	0	2	W 56 St & 10 Ave
3723	287	18	0	2	W 56 St & 10 Ave
3724	287	12	0	2	W 56 St & 10 Ave
3725	287	20	0	2	W 56 St & 10 Ave
3726	287	23	0	2	W 56 St & 10 Ave
3727	287	11	0	2	W 56 St & 10 Ave
3728	287	19	0	2	W 56 St & 10 Ave
3729	287	0	0	2	W 56 St & 10 Ave
3730	287	10	0	2	W 56 St & 10 Ave
3731	287	21	0	2	W 56 St & 10 Ave
3732	287	22	0	2	W 56 St & 10 Ave
3733	287	1	0.33	2	W 56 St & 10 Ave
3734	287	9	0	2	W 56 St & 10 Ave
3735	287	13	0	2	W 56 St & 10 Ave
3736	287	15	0	2	W 56 St & 10 Ave
3737	287	8	0	2	W 56 St & 10 Ave
3738	287	6	1.53	2	W 56 St & 10 Ave
3739	287	2	0.22	2	W 56 St & 10 Ave
3740	287	14	0	2	W 56 St & 10 Ave
3741	287	3	0	2	W 56 St & 10 Ave
3742	287	16	0	2	W 56 St & 10 Ave
3743	287	5	0.11	2	W 56 St & 10 Ave
3744	287	4	0	2	W 56 St & 10 Ave
3745	288	7	3.16	2	12 Ave & W 40 St
3746	288	19	5.15	2	12 Ave & W 40 St
3747	288	0	11.44	2	12 Ave & W 40 St
3748	288	16	0.54	2	12 Ave & W 40 St
3749	288	14	1.2	2	12 Ave & W 40 St
3750	288	12	0.98	2	12 Ave & W 40 St
3751	288	1	10.5	2	12 Ave & W 40 St
3752	288	20	6.13	2	12 Ave & W 40 St
3753	288	10	0.76	2	12 Ave & W 40 St
3754	288	11	0.65	2	12 Ave & W 40 St
3755	288	8	0.55	2	12 Ave & W 40 St
3756	288	22	8.44	2	12 Ave & W 40 St
3757	288	9	0.11	2	12 Ave & W 40 St
3758	288	2	9.73	2	12 Ave & W 40 St
3759	288	3	8.93	2	12 Ave & W 40 St
3760	288	5	8.93	2	12 Ave & W 40 St
3761	288	23	10.36	2	12 Ave & W 40 St
3762	288	13	0.54	2	12 Ave & W 40 St
3763	288	4	10.57	2	12 Ave & W 40 St
3764	288	21	9.21	2	12 Ave & W 40 St
3765	288	6	4.36	2	12 Ave & W 40 St
3766	288	18	3.75	2	12 Ave & W 40 St
3767	288	17	0.66	2	12 Ave & W 40 St
3768	288	15	0.22	2	12 Ave & W 40 St
3769	289	19	5.92	2	W 43 St & 10 Ave
3770	289	12	0	2	W 43 St & 10 Ave
3771	289	8	0.66	2	W 43 St & 10 Ave
3772	289	0	14.67	2	W 43 St & 10 Ave
3773	289	11	0	2	W 43 St & 10 Ave
3774	289	18	2.54	2	W 43 St & 10 Ave
3775	289	1	18.56	2	W 43 St & 10 Ave
3776	289	14	0	2	W 43 St & 10 Ave
3777	289	4	19.06	2	W 43 St & 10 Ave
3778	289	3	23.09	2	W 43 St & 10 Ave
3779	289	7	1.09	2	W 43 St & 10 Ave
3780	289	10	0	2	W 43 St & 10 Ave
3781	289	2	21.2	2	W 43 St & 10 Ave
3782	289	21	9.21	2	W 43 St & 10 Ave
3783	289	20	7.78	2	W 43 St & 10 Ave
3784	289	9	0	2	W 43 St & 10 Ave
3785	289	13	0	2	W 43 St & 10 Ave
3786	289	6	4.03	2	W 43 St & 10 Ave
3787	289	5	3.81	2	W 43 St & 10 Ave
3788	289	16	0	2	W 43 St & 10 Ave
3789	289	15	0	2	W 43 St & 10 Ave
3790	289	17	0.88	2	W 43 St & 10 Ave
3791	289	23	13.63	2	W 43 St & 10 Ave
3792	289	22	12.83	2	W 43 St & 10 Ave
3793	290	4	5.88	2	E 47 St & 1 Ave
3794	290	7	5.77	2	E 47 St & 1 Ave
3795	290	12	10.69	2	E 47 St & 1 Ave
3796	290	11	11.11	2	E 47 St & 1 Ave
3797	290	20	5.91	2	E 47 St & 1 Ave
3798	290	14	8.07	2	E 47 St & 1 Ave
3799	290	2	5.9	2	E 47 St & 1 Ave
3800	290	0	6	2	E 47 St & 1 Ave
3801	290	1	5.97	2	E 47 St & 1 Ave
3802	290	16	6.43	2	E 47 St & 1 Ave
3803	290	13	9.37	2	E 47 St & 1 Ave
3804	290	21	5.92	2	E 47 St & 1 Ave
3805	290	8	5.57	2	E 47 St & 1 Ave
3806	290	23	6.08	2	E 47 St & 1 Ave
3807	290	10	12.42	2	E 47 St & 1 Ave
3808	290	6	5.89	2	E 47 St & 1 Ave
3809	290	3	5.88	2	E 47 St & 1 Ave
3810	290	5	5.88	2	E 47 St & 1 Ave
3811	290	9	8.61	2	E 47 St & 1 Ave
3812	290	17	6.13	2	E 47 St & 1 Ave
3813	290	18	5.95	2	E 47 St & 1 Ave
3814	290	19	5.81	2	E 47 St & 1 Ave
3815	290	15	8.4	2	E 47 St & 1 Ave
3816	290	22	5.92	2	E 47 St & 1 Ave
3817	291	0	0.89	2	Pershing Square S
3818	291	13	1.2	2	Pershing Square S
3819	291	12	0.76	2	Pershing Square S
3820	291	7	0.44	2	Pershing Square S
3821	291	10	0.87	2	Pershing Square S
3822	291	11	0.54	2	Pershing Square S
3823	291	20	0.44	2	Pershing Square S
3824	291	16	1.31	2	Pershing Square S
3825	291	9	0	2	Pershing Square S
3826	291	14	0.33	2	Pershing Square S
3827	291	8	0.33	2	Pershing Square S
3828	291	1	1.33	2	Pershing Square S
3829	291	23	0.9	2	Pershing Square S
3830	291	17	0.77	2	Pershing Square S
3831	291	4	0.65	2	Pershing Square S
3832	291	3	0.98	2	Pershing Square S
3833	291	5	1.31	2	Pershing Square S
3834	291	15	0.65	2	Pershing Square S
3835	291	2	1.2	2	Pershing Square S
3836	291	18	0.22	2	Pershing Square S
3837	291	19	0.11	2	Pershing Square S
3838	291	21	1.21	2	Pershing Square S
3839	291	22	0.22	2	Pershing Square S
3840	291	6	0.65	2	Pershing Square S
3841	292	0	0	2	E 39 St & 2 Ave
3842	292	7	0	2	E 39 St & 2 Ave
3843	292	8	0	2	E 39 St & 2 Ave
3844	292	9	0.98	2	E 39 St & 2 Ave
3845	292	4	0	2	E 39 St & 2 Ave
3846	292	20	0	2	E 39 St & 2 Ave
3847	292	16	0.22	2	E 39 St & 2 Ave
3848	292	12	0	2	E 39 St & 2 Ave
3849	292	11	0.54	2	E 39 St & 2 Ave
3850	292	1	0	2	E 39 St & 2 Ave
3851	292	23	0	2	E 39 St & 2 Ave
3852	292	19	0	2	E 39 St & 2 Ave
3853	292	14	0.44	2	E 39 St & 2 Ave
3854	292	21	0	2	E 39 St & 2 Ave
3855	292	5	0	2	E 39 St & 2 Ave
3856	292	22	0	2	E 39 St & 2 Ave
3857	292	13	0.11	2	E 39 St & 2 Ave
3858	292	2	0	2	E 39 St & 2 Ave
3859	292	3	0	2	E 39 St & 2 Ave
3860	292	10	1.09	2	E 39 St & 2 Ave
3861	292	17	0.22	2	E 39 St & 2 Ave
3862	292	18	0	2	E 39 St & 2 Ave
3863	292	15	0.11	2	E 39 St & 2 Ave
3864	292	6	0	2	E 39 St & 2 Ave
3865	293	0	0	2	Pershing Square N
3866	293	1	0	2	Pershing Square N
3867	293	20	0	2	Pershing Square N
3868	293	12	0	2	Pershing Square N
3869	293	5	0	2	Pershing Square N
3870	293	4	0	2	Pershing Square N
3871	293	21	0	2	Pershing Square N
3872	293	11	0	2	Pershing Square N
3873	293	8	0	2	Pershing Square N
3874	293	7	0	2	Pershing Square N
3875	293	13	0	2	Pershing Square N
3876	293	2	0	2	Pershing Square N
3877	293	3	0	2	Pershing Square N
3878	293	16	1.63	2	Pershing Square N
3879	293	9	0	2	Pershing Square N
3880	293	17	1.1	2	Pershing Square N
3881	293	14	0.11	2	Pershing Square N
3882	293	10	0	2	Pershing Square N
3883	293	23	0	2	Pershing Square N
3884	293	15	1.09	2	Pershing Square N
3885	293	6	0	2	Pershing Square N
3886	293	18	0.33	2	Pershing Square N
3887	293	22	0	2	Pershing Square N
3888	293	19	0	2	Pershing Square N
3889	294	13	0	2	W 52 St & 5 Ave
3890	294	21	0	2	W 52 St & 5 Ave
3891	294	4	0	2	W 52 St & 5 Ave
3892	294	1	0	2	W 52 St & 5 Ave
3893	294	12	0	2	W 52 St & 5 Ave
3894	294	11	0	2	W 52 St & 5 Ave
3895	294	8	0	2	W 52 St & 5 Ave
3896	294	0	0	2	W 52 St & 5 Ave
3897	294	9	0.11	2	W 52 St & 5 Ave
3898	294	17	0	2	W 52 St & 5 Ave
3899	294	6	0.76	2	W 52 St & 5 Ave
3900	294	5	0.11	2	W 52 St & 5 Ave
3901	294	20	0	2	W 52 St & 5 Ave
3902	294	15	0.11	2	W 52 St & 5 Ave
3903	294	19	0.11	2	W 52 St & 5 Ave
3904	294	2	0	2	W 52 St & 5 Ave
3905	294	7	5.88	2	W 52 St & 5 Ave
3906	294	10	0.44	2	W 52 St & 5 Ave
3907	294	14	0	2	W 52 St & 5 Ave
3908	294	16	0	2	W 52 St & 5 Ave
3909	294	3	0	2	W 52 St & 5 Ave
3910	294	23	0	2	W 52 St & 5 Ave
3911	294	18	0.11	2	W 52 St & 5 Ave
3912	294	22	0	2	W 52 St & 5 Ave
3913	295	13	0	2	8 Ave & W 31 St
3914	295	5	0.87	2	8 Ave & W 31 St
3915	295	4	0.65	2	8 Ave & W 31 St
3916	295	17	8	2	8 Ave & W 31 St
3917	295	10	0	2	8 Ave & W 31 St
3918	295	0	0.44	2	8 Ave & W 31 St
3919	295	1	1.33	2	8 Ave & W 31 St
3920	295	11	0	2	8 Ave & W 31 St
3921	295	21	3.62	2	8 Ave & W 31 St
3922	295	20	3.5	2	8 Ave & W 31 St
3923	295	7	0	2	8 Ave & W 31 St
3924	295	14	0	2	8 Ave & W 31 St
3925	295	23	2.36	2	8 Ave & W 31 St
3926	295	8	0	2	8 Ave & W 31 St
3927	295	2	0.55	2	8 Ave & W 31 St
3928	295	16	6.21	2	8 Ave & W 31 St
3929	295	6	0.22	2	8 Ave & W 31 St
3930	295	15	0.44	2	8 Ave & W 31 St
3931	295	9	0	2	8 Ave & W 31 St
3932	295	3	0.65	2	8 Ave & W 31 St
3933	295	19	5.59	2	8 Ave & W 31 St
3934	295	18	5.18	2	8 Ave & W 31 St
3935	295	22	2.63	2	8 Ave & W 31 St
3936	295	12	0	2	8 Ave & W 31 St
3937	297	23	0.68	2	W 38 St & 8 Ave
3938	297	5	1.74	2	W 38 St & 8 Ave
3939	297	19	1.43	2	W 38 St & 8 Ave
3940	297	10	0	2	W 38 St & 8 Ave
3941	297	7	0	2	W 38 St & 8 Ave
3942	297	15	0	2	W 38 St & 8 Ave
3943	297	6	0.33	2	W 38 St & 8 Ave
3944	297	18	1.21	2	W 38 St & 8 Ave
3945	297	14	0	2	W 38 St & 8 Ave
3946	297	11	0	2	W 38 St & 8 Ave
3947	297	21	0.88	2	W 38 St & 8 Ave
3948	297	16	0.11	2	W 38 St & 8 Ave
3949	297	1	1.22	2	W 38 St & 8 Ave
3950	297	2	1.86	2	W 38 St & 8 Ave
3951	297	0	1.56	2	W 38 St & 8 Ave
3952	297	12	0	2	W 38 St & 8 Ave
3953	297	20	0.99	2	W 38 St & 8 Ave
3954	297	3	1.42	2	W 38 St & 8 Ave
3955	297	4	1.85	2	W 38 St & 8 Ave
3956	297	9	0	2	W 38 St & 8 Ave
3957	297	22	0.22	2	W 38 St & 8 Ave
3958	297	8	0	2	W 38 St & 8 Ave
3959	297	17	1.1	2	W 38 St & 8 Ave
3960	297	13	0	2	W 38 St & 8 Ave
3961	298	23	0.11	2	W 43 St & 6 Ave
3962	298	10	11.55	2	W 43 St & 6 Ave
3963	298	11	8.93	2	W 43 St & 6 Ave
3964	298	1	0.66	2	W 43 St & 6 Ave
3965	298	2	0.98	2	W 43 St & 6 Ave
3966	298	15	2.29	2	W 43 St & 6 Ave
3967	298	8	4.04	2	W 43 St & 6 Ave
3968	298	7	2.4	2	W 43 St & 6 Ave
3969	298	3	1.31	2	W 43 St & 6 Ave
3970	298	12	6.65	2	W 43 St & 6 Ave
3971	298	19	0.11	2	W 43 St & 6 Ave
3972	298	6	1.64	2	W 43 St & 6 Ave
3973	298	18	0.11	2	W 43 St & 6 Ave
3974	298	0	0.78	2	W 43 St & 6 Ave
3975	298	5	1.09	2	W 43 St & 6 Ave
3976	298	9	5.66	2	W 43 St & 6 Ave
3977	298	17	0.22	2	W 43 St & 6 Ave
3978	298	4	1.09	2	W 43 St & 6 Ave
3979	298	16	0.98	2	W 43 St & 6 Ave
3980	298	20	0.33	2	W 43 St & 6 Ave
3981	298	14	2.73	2	W 43 St & 6 Ave
3982	298	22	0.11	2	W 43 St & 6 Ave
3983	298	13	2.83	2	W 43 St & 6 Ave
3984	298	21	0	2	W 43 St & 6 Ave
3985	299	11	0.33	2	W 34 St & 11 Ave
3986	299	23	0	2	W 34 St & 11 Ave
3987	299	10	0.65	2	W 34 St & 11 Ave
3988	299	15	0.44	2	W 34 St & 11 Ave
3989	299	19	0	2	W 34 St & 11 Ave
3990	299	1	0	2	W 34 St & 11 Ave
3991	299	3	0	2	W 34 St & 11 Ave
3992	299	14	0.87	2	W 34 St & 11 Ave
3993	299	12	1.09	2	W 34 St & 11 Ave
3994	299	8	0.87	2	W 34 St & 11 Ave
3995	299	7	1.09	2	W 34 St & 11 Ave
3996	299	0	0	2	W 34 St & 11 Ave
3997	299	18	0	2	W 34 St & 11 Ave
3998	299	5	0	2	W 34 St & 11 Ave
3999	299	9	1.42	2	W 34 St & 11 Ave
4000	299	17	0	2	W 34 St & 11 Ave
4001	299	21	0	2	W 34 St & 11 Ave
4002	299	4	0	2	W 34 St & 11 Ave
4003	299	22	0	2	W 34 St & 11 Ave
4004	299	20	0	2	W 34 St & 11 Ave
4005	299	2	0	2	W 34 St & 11 Ave
4006	299	6	0.22	2	W 34 St & 11 Ave
4007	299	13	1.31	2	W 34 St & 11 Ave
4008	299	16	0	2	W 34 St & 11 Ave
4009	300	23	0.68	2	E 33 St & 5 Ave
4010	300	15	0.55	2	E 33 St & 5 Ave
4011	300	19	0	2	E 33 St & 5 Ave
4012	300	5	0.65	2	E 33 St & 5 Ave
4013	300	11	4.36	2	E 33 St & 5 Ave
4014	300	3	0.98	2	E 33 St & 5 Ave
4015	300	12	2.4	2	E 33 St & 5 Ave
4016	300	4	0.76	2	E 33 St & 5 Ave
4017	300	7	0.76	2	E 33 St & 5 Ave
4018	300	17	0	2	E 33 St & 5 Ave
4019	300	2	1.31	2	E 33 St & 5 Ave
4020	300	14	0.44	2	E 33 St & 5 Ave
4021	300	1	1.44	2	E 33 St & 5 Ave
4022	300	20	0.22	2	E 33 St & 5 Ave
4023	300	16	0.22	2	E 33 St & 5 Ave
4024	300	0	1.11	2	E 33 St & 5 Ave
4025	300	22	0.55	2	E 33 St & 5 Ave
4026	300	10	4.36	2	E 33 St & 5 Ave
4027	300	13	1.2	2	E 33 St & 5 Ave
4028	300	9	1.31	2	E 33 St & 5 Ave
4029	300	18	0	2	E 33 St & 5 Ave
4030	300	8	0.55	2	E 33 St & 5 Ave
4031	300	21	0.55	2	E 33 St & 5 Ave
4032	300	6	1.09	2	E 33 St & 5 Ave
4033	301	11	0.33	2	E 33 St & 1 Ave
4034	301	15	0	2	E 33 St & 1 Ave
4035	301	23	0	2	E 33 St & 1 Ave
4036	301	3	0	2	E 33 St & 1 Ave
4037	301	1	0	2	E 33 St & 1 Ave
4038	301	7	0.11	2	E 33 St & 1 Ave
4039	301	19	0	2	E 33 St & 1 Ave
4040	301	10	0.44	2	E 33 St & 1 Ave
4041	301	20	0	2	E 33 St & 1 Ave
4042	301	0	0	2	E 33 St & 1 Ave
4043	301	5	0	2	E 33 St & 1 Ave
4044	301	9	0.22	2	E 33 St & 1 Ave
4045	301	6	0.33	2	E 33 St & 1 Ave
4046	301	2	0	2	E 33 St & 1 Ave
4047	301	12	0.66	2	E 33 St & 1 Ave
4048	301	8	0	2	E 33 St & 1 Ave
4049	301	13	0	2	E 33 St & 1 Ave
4050	301	17	0	2	E 33 St & 1 Ave
4051	301	14	0	2	E 33 St & 1 Ave
